date,arena,team,opponent,home,win,points,opponent_points,true_shooting,opponent_true_shooting,effective_field_goal,opponent_effective_field_goal,3pt_attempted,opponent_3pt_attempted,free_throws_attempted,opponent_free_throws_attempted,rebounds,opponent_rebounds,assists,opponent_assists,steals,opponent_steals,blocks,opponent_blocks,turnovers,opponent_turnovers,offensive_rating,opponent_offensive_rating,defensive_rating,opponent_defensive_rating,team_code,opponent_code,arena_code,weighted_points,weighted_opponent_points,weighted_true_shooting,weighted_opponent_true_shooting,weighted_effective_field_goal,weighted_opponent_effective_field_goal,weighted_3pt_attempted,weighted_opponent_3pt_attempted,weighted_free_throws_attempted,weighted_opponent_free_throws_attempted,weighted_rebounds,weighted_opponent_rebounds,weighted_assists,weighted_opponent_assists,weighted_steals,weighted_opponent_steals,weighted_blocks,weighted_opponent_blocks,weighted_turnovers,weighted_opponent_turnovers,weighted_offensive_rating,weighted_opponent_offensive_rating,weighted_defensive_rating,weighted_opponent_defensive_rating
2024-05-19,Madison Square Garden (IV),Indiana Pacers,New York Knicks,0,1,130,109,0.755,0.563,0.753,0.5,0.304,0.412,0.203,0.318,54.1,45.9,62.3,61.1,7.7,5.5,18.0,3.6,14.0,9.4,142.7,119.6,119.6,142.7,11,19,17,110.54547234693445,107.79683235289912,0.5967772854044376,0.5485079466807424,0.5747098530020631,0.51325952663914,0.3365892426391072,0.38079549340836105,0.1864253086342829,0.28246805152320403,49.60495621579001,50.39510293993274,69.56511875868733,55.72173385941925,5.483785379699207,7.05610860135717,12.596836805602754,7.830174085793833,11.608588101824814,9.641179245937563,122.32215424519178,118.7219131004427,119.19476659372859,121.79345276868206
2024-05-21,TD Garden,Indiana Pacers,Boston Celtics,0,0,128,133,0.619,0.593,0.601,0.551,0.354,0.455,0.101,0.303,50.6,49.4,71.7,63.8,7.2,9.9,7.4,7.8,17.5,11.8,115.2,119.7,119.7,115.2,11,1,28,118.20023250818848,108.27024193325899,0.6590330725348298,0.55421012533968,0.6448615595210788,0.5080423094399148,0.32376637483743276,0.39307351003096586,0.19294694151141828,0.2964487838494936,51.37361812812594,48.62641775163359,66.70651727359724,57.83791668964343,6.355797884284176,6.443827576565666,14.722815863167217,6.165730278955818,12.549535363755162,9.546282607147504,130.34021177081388,119.06741337352646,119.35421351475658,130.0195381154754
2024-05-23,TD Garden,Indiana Pacers,Boston Celtics,0,0,110,126,0.604,0.651,0.589,0.619,0.345,0.42,0.19,0.227,48.1,51.9,52.3,59.6,5.4,9.7,3.9,3.6,14.9,11.0,119.4,135.3,136.8,118.1,11,1,28,122.05614055816113,118.00064352524575,0.643281285894874,0.5694727517321057,0.6276033806323449,0.5249448436048604,0.3356623793846436,0.4174396851853939,0.1567686390934795,0.29902648654631325,51.06922311361788,48.93079864855634,68.6712996276913,60.18381367650775,6.68796553382408,7.803725459933764,11.84151233644095,6.808765307946691,14.497391418294358,10.433051302907339,124.38300263354074,119.31631681611961,119.49026989498562,124.18850422981582
2024-05-25,Gainbridge Fieldhouse,Indiana Pacers,Boston Celtics,1,0,111,114,0.571,0.604,0.533,0.566,0.242,0.554,0.154,0.313,54.4,45.6,69.6,61.5,4.2,7.3,2.7,17.4,10.2,8.7,117.7,119.6,120.9,116.5,11,1,12,117.31241888632971,121.14814504009078,0.6278253042481785,0.6015512243235185,0.612414133922074,0.561952663942281,0.3393364468080216,0.41844709056642493,0.1698441607462195,0.27068627240171855,49.90092485393665,50.09908834548923,62.22969516353679,59.9541008943615,6.181190584917453,8.549851352217356,8.716770716537546,5.546214539091919,14.655805551332108,10.65612823272917,122.42234387467126,125.60540609384331,126.301117979958,121.79286448717335
2024-05-27,Gainbridge Fieldhouse,Indiana Pacers,Boston Celtics,1,0,102,105,0.542,0.552,0.517,0.528,0.333,0.494,0.184,0.157,51.6,48.4,60.0,55.0,5.4,10.7,8.9,10.3,13.0,12.0,110.4,112.4,113.6,109.2,11,1,12,114.82867559150804,118.33556912688783,0.6054662892740188,0.6025147424734554,0.5811671070382629,0.563545166590833,0.30103753929655297,0.4717830044152868,0.16360996926999752,0.2873354268849137,51.67117298356148,48.328835022294996,65.12968414525675,60.56236479560791,5.40165283248644,8.058073165203117,6.349355912041172,10.210315684303398,12.902582680600677,9.88645174747973,120.56424634569424,123.24246291994105,124.17594365156967,119.71028458917482
2023-10-25,Crypto.com Arena,Los Angeles Clippers,Portland Trail Blazers,1,1,123,111,0.634,0.552,0.611,0.527,0.378,0.344,0.178,0.183,52.9,47.1,76.6,45.5,11.1,10.1,11.5,7.1,15.6,15.2,124.5,112.4,112.4,124.5,12,24,6,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-27,Delta Center,Los Angeles Clippers,Utah Jazz,0,0,118,120,0.661,0.568,0.623,0.521,0.455,0.427,0.364,0.229,44.4,55.6,41.5,64.3,8.2,7.2,10.9,9.5,15.2,11.7,120.8,124.2,122.9,122.1,12,28,7,123.0,111.00000000000001,0.634,0.552,0.611,0.527,0.378,0.344,0.178,0.183,52.9,47.1,76.6,45.5,11.1,10.1,11.5,7.1,15.600000000000001,15.199999999999998,124.49999999999999,112.4,112.4,124.49999999999999
2023-10-29,Crypto.com Arena,Los Angeles Clippers,San Antonio Spurs,1,1,123,83,0.614,0.477,0.604,0.444,0.462,0.413,0.231,0.2,56.5,43.5,48.9,70.0,14.3,8.6,10.6,12.2,13.8,22.3,117.7,79.4,79.4,117.7,12,26,6,119.88770334399072,116.60213398081669,0.6508064019424501,0.5619593492992296,0.6184695119744222,0.523265244012789,0.4259293685025428,0.3956641244897539,0.29377743560354497,0.2116331292352853,47.609095684784236,52.390904315215764,54.7516774748149,57.20223542659487,9.294867939514623,8.29486793951462,11.126524401278887,8.59390239488445,15.351016267519258,13.021392340793508,122.19690047455313,119.74502010818188,118.93582297761948,123.00609760511556
2023-10-31,Crypto.com Arena,Los Angeles Clippers,Orlando Magic,1,1,118,102,0.595,0.534,0.573,0.512,0.348,0.37,0.258,0.407,52.4,47.6,65.9,60.5,9.7,8.7,7.8,5.2,13.9,14.3,114.3,98.8,98.8,114.3,12,21,6,121.46402057140752,99.58331202190817,0.6321646810932864,0.5189291048423219,0.6111409878912324,0.4831189522280698,0.44419843604899933,0.4044444054974755,0.2619818954695904,0.20574117739099704,52.11216437919312,47.88783562080689,51.78791757903909,63.6840522323713,11.829869182794448,8.449411344832875,10.859850116618814,10.420320120108233,14.565456941812425,17.7208251764804,119.91930856366312,99.3110585466417,98.91170389520765,120.31866321509717
2023-11-01,Crypto.com Arena,Los Angeles Clippers,Los Angeles Lakers,0,0,125,130,0.564,0.614,0.545,0.572,0.343,0.356,0.273,0.4,47.4,52.6,46.8,60.9,11.0,9.1,1.7,13.8,10.5,11.7,114.2,118.7,118.7,114.2,12,13,6,119.88770334399072,100.68303611841066,0.6152527356093731,0.5257871794928392,0.5937847698653055,0.49626139529683094,0.40042293042809163,0.3887703329408745,0.26016991707711284,0.2973248567336646,52.24314519711526,47.756854802884746,58.2096804341735,62.235135782997446,10.860663193460837,8.563442773339847,9.467452365880378,8.04479134701741,14.262637942946956,16.164164196411196,117.36221841004614,99.07849919120966,98.86087256474768,117.57984503650812
2023-11-06,Madison Square Garden (IV),Los Angeles Clippers,New York Knicks,0,0,97,111,0.606,0.579,0.568,0.534,0.438,0.352,0.219,0.205,39.2,60.8,58.3,68.3,8.6,13.9,5.3,2.4,21.6,17.3,104.0,118.4,119.0,103.4,12,19,17,122.07911757033813,113.24991477321444,0.5932829671254609,0.5636000927122615,0.5728729085424207,0.5287271669447127,0.37580827382150356,0.3747231485459001,0.2656696030566779,0.341337124562767,50.167104231701224,49.832895768298776,53.318857834484355,61.66282244794736,10.920390685946005,8.793440995053066,6.137890964732469,10.51179335538459,12.649762385915995,14.250575532250457,116.00671600537892,107.4893639958033,107.36502422598336,116.13105577519883
2023-11-08,Barclays Center,Los Angeles Clippers,Brooklyn Nets,0,0,93,100,0.481,0.512,0.44,0.484,0.396,0.446,0.143,0.141,51.0,49.0,61.1,59.5,10.3,10.4,15.7,18.2,14.2,12.5,95.8,103.6,103.1,96.3,12,2,3,111.69422012588775,112.31825782344119,0.598548905284146,0.5699769701039269,0.5708551080625075,0.5309105703426708,0.40156096214658626,0.3653138235725492,0.24634439992074186,0.2848819062926411,45.62578604578871,54.37421395421129,55.38147628188492,64.41118103773267,9.959550686810333,10.90799272964559,5.790932515577554,7.152817831226743,16.355925470204735,15.513297806005069,111.03490972029758,112.00729951085987,112.18289829363933,110.85931093751812
2023-11-10,American Airlines Center,Los Angeles Clippers,Dallas Mavericks,0,0,126,144,0.607,0.658,0.534,0.617,0.307,0.429,0.409,0.265,53.4,46.6,48.8,58.8,7.2,7.1,3.6,1.6,11.9,7.6,129.3,147.0,147.7,128.6,12,6,1,104.10958142272885,107.32048126929755,0.5508568394729889,0.5464544926546973,0.5177644356282755,0.5118779642744685,0.3993047627202517,0.3980499041589807,0.20441540100475372,0.2265059875432824,47.80621779858064,52.19378220141935,57.701601755174124,62.41861148809823,10.097678141172892,10.701889383678367,9.81124982480229,11.634892230366496,15.481221114937368,14.29073944252883,104.85378608285386,108.59628108753377,108.4977752197223,104.95229195066531
2023-11-12,Crypto.com Arena,Los Angeles Clippers,Memphis Grizzlies,1,0,101,105,0.531,0.533,0.506,0.494,0.4,0.466,0.271,0.273,50.0,50.0,70.3,67.6,9.0,7.1,6.4,11.8,14.4,14.0,101.3,106.4,105.3,102.4,12,14,6,112.88348971486364,122.02201529464382,0.5733596043221755,0.5911630964848456,0.5242718193206306,0.5540119736211875,0.36230805020075496,0.41045502567748116,0.2864150440554911,0.2419347895965339,50.04826410154118,49.95173589845882,54.133746842884,60.968234226952355,8.936258491702493,9.258214516555405,7.321716052298831,7.612802664563987,14.045830305693459,11.609021225579363,114.65208382859244,123.9888925456243,124.21043616568255,114.4305402085342
2023-11-14,Ball Arena,Los Angeles Clippers,Denver Nuggets,0,0,108,111,0.559,0.637,0.506,0.589,0.337,0.315,0.279,0.438,53.8,46.2,56.8,66.7,10.9,4.4,2.0,3.5,10.2,13.9,117.8,121.8,121.1,118.5,12,7,2,108.15517401368848,115.24913425426737,0.5565051628224205,0.5680206114962584,0.5170016543896413,0.530133839845664,0.3773052810075241,0.4325557873655264,0.28028155998719423,0.25429531042294545,50.02906032263481,49.97093967736519,60.566129119981916,63.60694415001446,8.961620568140587,8.399483636150027,6.954974919291526,9.27884449066979,14.186750705900096,12.56036655860298,109.33942995965566,116.99045700309709,116.6861723018085,109.64371466094427
2023-11-17,Crypto.com Arena,Los Angeles Clippers,Houston Rockets,1,1,106,100,0.551,0.517,0.512,0.489,0.41,0.352,0.361,0.227,50.0,50.0,61.1,63.2,10.0,6.1,12.3,10.2,12.7,14.9,106.5,101.0,100.5,107.0,12,10,6,108.09370361258811,113.56588858232436,0.5574934638809587,0.5953460030240956,0.5126434755166206,0.5534529922598717,0.3613388074266465,0.3859874140324993,0.279773884735556,0.32706781068830354,51.52287471193271,48.47712528806729,59.07422037767245,64.83222265641551,9.729487289693095,6.815134185718923,4.992118584708201,6.989621699466439,12.607445259365274,13.091046941308484,112.69098748888132,118.89570215401939,118.43465938767115,113.15203025522959
2023-11-20,Frost Bank Center,Los Angeles Clippers,San Antonio Spurs,0,1,124,99,0.585,0.515,0.537,0.489,0.379,0.422,0.263,0.156,51.0,49.0,66.7,59.0,15.1,4.0,5.8,11.9,6.2,14.3,124.7,99.6,99.6,124.7,12,26,11,107.26651490218993,108.20622362576104,0.5549280004689393,0.5643927540462021,0.5123892486625587,0.5279886489649562,0.3805640639955232,0.3725595319701668,0.3118650198572054,0.2875326239608435,50.921211343016566,49.07878865698343,59.874573409146976,64.18735766878048,9.836362522003787,6.532596141035864,7.879345299756802,8.257990665514134,12.64401215263831,13.805735275795435,110.24502764708275,111.82539731361516,111.34896316919827,110.72146179149968
2023-11-22,Frost Bank Center,Los Angeles Clippers,San Antonio Spurs,0,1,109,102,0.557,0.504,0.512,0.445,0.329,0.418,0.341,0.253,53.2,46.8,74.4,74.3,9.9,7.9,5.7,10.5,14.1,12.2,108.2,100.7,101.2,107.6,12,26,11,113.86698918432761,104.5748556278658,0.5667898127786296,0.5449099265957162,0.5220968875863908,0.5126096903508797,0.37994712352450205,0.3920611800620201,0.29259035561491664,0.23564996493070195,50.95228929845164,49.04771070154834,62.566842976078966,62.141219599818605,11.912588938732533,5.533620996393935,7.059153624531608,9.694570601317546,10.102190395923786,14.000696551441896,115.94674923746011,107.00312508008071,106.71461899123469,116.23525532630613
2023-11-24,Crypto.com Arena,Los Angeles Clippers,New Orleans Pelicans,1,0,106,116,0.533,0.581,0.516,0.545,0.402,0.273,0.185,0.307,43.8,56.2,64.3,60.5,11.0,6.0,12.5,9.1,10.0,13.1,105.5,115.5,115.5,105.5,12,18,6,111.94909472308346,103.56020341472976,0.5629320216487023,0.5287888877652861,0.5181180900085987,0.48596729486992507,0.35987080892355566,0.40228267783120697,0.311666746648602,0.24248695077586277,51.83802619691455,48.161973803085445,67.22983799326349,66.9325303469399,11.119504542575271,6.466120538171231,6.523563116777228,10.011959550450724,11.67757439748609,13.291110848331483,112.89405138002184,104.51930433962306,104.5415183701734,112.83243117064906
2023-11-25,Crypto.com Arena,Los Angeles Clippers,Dallas Mavericks,1,1,107,88,0.526,0.453,0.477,0.423,0.33,0.418,0.352,0.154,60.6,39.4,65.8,50.0,2.1,6.5,11.3,8.5,11.3,8.5,115.0,95.1,94.6,115.6,12,6,6,109.60617187799564,108.45934941332783,0.5511439394975982,0.5493511099715502,0.5172839258710128,0.5092160545374967,0.37646248359215334,0.3513674792229944,0.2617817762035285,0.26789402594765716,48.672422675240504,51.3275773247595,66.07598439261592,64.39921679200715,11.07244025196901,6.282549001949335,8.877254082832412,9.652803920224084,11.016897846992801,13.21584595621898,109.98206347221672,108.84381486016147,108.85728037315064,109.94471105533654
2023-11-27,Crypto.com Arena,Los Angeles Clippers,Denver Nuggets,1,0,104,113,0.52,0.542,0.447,0.533,0.235,0.239,0.4,0.304,48.5,51.5,51.4,63.6,6.3,8.4,12.9,9.2,11.5,9.5,109.2,118.6,118.6,109.2,12,7,6,108.58015567495978,100.40476783377729,0.541245095315253,0.5114189225951254,0.5014246646248428,0.4752739075654688,0.35817080398294054,0.3775998419246094,0.2972995255146309,0.22305541916276836,53.36815579303401,46.631844206965994,65.96733290228262,58.730431143461395,7.54010642663001,6.3681566509497864,9.831057854502552,9.198959908223301,11.128351507648182,11.359278320387153,111.9575602638062,103.43305248600228,103.24437325923923,112.17112526042601
2023-11-29,Golden 1 Center,Los Angeles Clippers,Sacramento Kings,0,1,131,117,0.638,0.595,0.613,0.541,0.301,0.477,0.237,0.326,44.0,56.0,56.0,55.0,8.2,1.0,11.1,1.5,6.4,12.5,133.7,121.2,119.4,135.8,12,25,13,106.77740008599257,105.3622685812157,0.5328829965055767,0.5234556768281048,0.4800030415855861,0.4979949771427604,0.30969060570239193,0.3230467530360413,0.337722573879621,0.25491531778994947,51.452042960486644,48.54795703951337,60.233610585919116,60.64710015975257,7.051998827199773,7.167892994723361,11.03899771455133,9.19936928978073,11.274632866681761,10.62746380983497,110.87218074173697,109.40278394030962,109.28836911735904,111.00168626121523
2023-11-30,Chase Center,Los Angeles Clippers,Golden State Warriors,0,0,114,120,0.54,0.627,0.505,0.591,0.337,0.476,0.253,0.378,47.8,52.2,61.9,73.2,5.4,3.2,2.3,6.3,5.4,8.6,123.8,129.0,130.4,122.5,12,9,5,116.31019011544129,109.94229097469274,0.5742517317526009,0.5516119033693483,0.5323439167856413,0.5149195787365239,0.3062704229109598,0.38363496333837954,0.2980832638373979,0.2828906528994824,48.51929581175177,51.480704188248225,58.567475615879005,58.42468719461675,7.5037940173410655,4.740522313973093,11.063005128312161,6.1692870088022165,9.3562239529526,11.364399332312246,119.85605565986194,114.04557142093985,113.2677955373844,120.76104812969596
2023-12-02,Crypto.com Arena,Los Angeles Clippers,Golden State Warriors,1,1,113,112,0.588,0.58,0.561,0.541,0.433,0.5,0.156,0.279,48.8,51.2,70.5,81.6,5.0,4.9,14.0,7.8,10.3,13.4,112.1,110.0,111.1,111.0,12,9,6,115.40108894278261,113.90017955193659,0.5607730620562186,0.5812784691612034,0.521583595958037,0.5448585866669521,0.31836306168567635,0.41998225899188146,0.2803421923351373,0.32031788384552373,48.236240031371935,51.763759968628065,59.878883627396434,64.2390373245008,6.675913404653149,4.134299201520593,7.6146057152443865,6.220724911157249,7.799378994223914,10.276558700537265,121.40806837109078,119.93040681470022,120.00962473277824,121.44535682529803
2023-12-06,Crypto.com Arena,Los Angeles Clippers,Denver Nuggets,1,1,111,102,0.566,0.5,0.529,0.48,0.31,0.316,0.287,0.092,52.6,47.4,52.5,70.7,7.4,7.4,13.4,8.3,10.1,9.7,117.1,107.6,107.6,117.1,12,7,6,114.45626333856923,113.15246118912086,0.5714868293120875,0.5807753930876022,0.5370939034278247,0.5433402374654487,0.36347255870517403,0.4514691436085623,0.23141368955917954,0.3040593463654738,48.45807889935366,51.54192110064634,64.05828011511504,71.07055520679747,6.0164435004164325,4.435601542587373,10.127250668014472,6.842167754630483,8.783370345228578,11.505629086230615,117.74535468894653,116.02280370529175,116.5036981419432,117.33512150754707
2023-12-08,Delta Center,Los Angeles Clippers,Utah Jazz,0,1,117,103,0.602,0.545,0.574,0.506,0.386,0.369,0.239,0.286,50.0,50.0,53.5,60.5,8.2,10.3,17.0,18.5,12.6,14.5,120.6,105.6,106.2,120.0,12,28,7,113.09626793918738,108.76411041163996,0.5693278321840731,0.5489913094628065,0.5339090559938792,0.5184166644878109,0.3424317910585985,0.3981637689833428,0.2532861914673883,0.22061670695931246,50.087871854833004,49.912128145167,59.510244782879504,70.92474647433261,6.560855279814424,5.602054404852425,11.41503565394465,7.4158060896057965,9.301447267550158,10.795137144583526,117.49141587643113,112.70853822058041,113.00020684965638,117.24260420280604
2023-12-11,Crypto.com Arena,Los Angeles Clippers,Portland Trail Blazers,1,1,132,127,0.669,0.626,0.624,0.583,0.382,0.444,0.247,0.289,49.3,50.7,67.3,58.1,7.3,5.2,18.0,7.3,8.4,10.6,136.8,131.7,131.7,136.8,12,24,6,114.632309114934,106.49604723622168,0.5821836825048352,0.547420808315568,0.5496840476707245,0.5135309531680801,0.3595750175518619,0.3866884040503685,0.24766485834394117,0.24634373656889508,50.05329602198637,49.946703978013645,57.145332611910106,66.82281540379674,7.205826231711311,7.450602861342024,13.612608404066238,11.777216652906919,10.599362375063906,12.252927230522278,118.71458210241437,109.91146935517597,110.32446026614419,118.32758478455193
2023-12-12,Crypto.com Arena,Los Angeles Clippers,Sacramento Kings,1,1,119,99,0.638,0.513,0.589,0.477,0.345,0.43,0.25,0.279,56.3,43.7,47.7,75.0,6.8,7.9,4.1,3.6,15.4,12.7,116.3,97.7,96.8,117.5,12,25,6,121.46607712534441,114.5638587496428,0.6163438122081015,0.578339827428162,0.5789255847899555,0.5408653497263404,0.3683987079723238,0.40923913653507266,0.24740325260070523,0.26312794872514544,49.756892182726055,50.24310781727395,61.14094962353927,63.39059765754252,7.242881341075586,6.565044847915947,15.338941313596349,10.015539747163453,9.733966258707655,11.602540181015755,125.83075840364607,118.4847313218821,118.73522025750762,125.5960352083728
2023-12-14,Crypto.com Arena,Los Angeles Clippers,Golden State Warriors,1,1,121,113,0.642,0.563,0.586,0.522,0.395,0.489,0.37,0.207,48.2,51.8,65.9,55.0,6.4,8.5,19.1,4.1,12.9,11.5,129.6,120.4,121.1,128.9,12,9,6,120.49574155614724,108.43989547877396,0.6248649444515862,0.5526303481960817,0.5828895984522621,0.5157360381400168,0.35919194051746073,0.41740798253758826,0.24842500343723026,0.26937317753402207,52.33143057933287,47.668569420667126,55.85229446775781,67.95858781252768,7.068619346686677,7.090314091946286,10.91671769186796,7.491195983421069,11.96339940130632,12.0343613463722,122.08065919326917,110.30649395430096,110.10429618165927,122.41046130582924
2023-12-16,Crypto.com Arena,Los Angeles Clippers,New York Knicks,1,1,144,122,0.699,0.579,0.659,0.527,0.375,0.372,0.386,0.277,51.9,48.1,72.0,45.5,7.9,7.0,10.2,7.3,8.0,8.7,142.8,121.5,120.9,143.5,12,19,6,120.69415301246643,110.23416782077248,0.6316071048792735,0.5567105133197802,0.5841134536169054,0.5182007302242412,0.3732814006276611,0.44557741949736757,0.29626133104677715,0.24483109372630912,50.70582932680041,49.29417067319958,59.80578282600287,62.85974948653107,6.805536517005728,7.644985684220627,14.136608166724786,6.156856138571855,12.331925285288362,11.824105248081946,125.03930743845251,114.27800352108687,114.43079509198512,124.9639115035342
2023-12-18,Gainbridge Fieldhouse,Los Angeles Clippers,Indiana Pacers,0,1,151,127,0.698,0.609,0.668,0.579,0.388,0.347,0.235,0.221,57.5,42.5,46.4,77.6,3.9,5.9,14.5,11.7,9.2,9.5,148.8,125.1,125.1,148.8,12,11,12,129.86432342553422,114.86367929884864,0.6581242416826534,0.5654807756229161,0.6135791234269927,0.521662986000546,0.37395761930894605,0.4166268528989707,0.3315708775045014,0.25748861922579197,51.175700624822134,48.82429937517785,64.60385129351347,56.02919485340365,7.236175946471894,7.39120264679418,12.587667776030104,6.606649875806798,10.627439149083123,10.594861036164,132.02762146671398,117.11964830102704,116.97623836530978,132.2573211957552
2023-12-20,American Airlines Center,Los Angeles Clippers,Dallas Mavericks,0,1,120,111,0.682,0.539,0.63,0.505,0.403,0.473,0.325,0.297,55.0,45.0,62.8,59.0,6.5,8.6,8.3,6.5,13.7,7.2,129.1,119.5,119.5,129.1,12,6,1,138.18058294130236,119.63896019235439,0.6738141654656343,0.5826042948331792,0.634992118230456,0.5442233940669124,0.379482878064424,0.3892307590983307,0.2935731121543667,0.24313143383905436,53.66412415241005,46.335875847589946,57.44117774436375,64.51666450837949,5.9234900306284395,6.804458798890924,13.340113575381178,8.610731518910345,10.065784339268143,10.164065812819096,138.6270531001454,120.2596791167871,120.172696721412,138.76637282404803
